loan_id,company_id,loan_amount,interest_rate,term_months,purpose,collateral_type,collateral_value,ltv_ratio,origination_date,loan_status,default_flag,days_to_default,loss_amount,recovery_amount
LOAN_000220,COMP_000406,16627661.56,0.0506,60,expansion,real_estate,32215037.55,0.5161,2024-06-21,current,0,,,
LOAN_000221,COMP_003893,26193682.95,0.0815,48,acquisition,inventory,37276768.96,0.7027,2024-07-01,current,0,,,
LOAN_000222,COMP_003878,50000000.0,0.0633,36,acquisition,equipment,80515033.95,0.621,2021-01-25,paid_off,0,,,
LOAN_000223,COMP_002174,12885656.04,0.0719,48,equipment,real_estate,19554813.97,0.659,2022-10-13,current,0,,,
LOAN_000224,COMP_001885,16688319.83,0.0695,48,expansion,inventory,30923922.55,0.5397,2024-06-23,current,0,,,
LOAN_000225,COMP_000233,50000000.0,0.0657,60,real_estate,equipment,60443753.8,0.8272,2024-04-29,current,0,,,
LOAN_000226,COMP_000961,3711675.65,0.0672,12,working_capital,securities,6082043.69,0.6103,2023-05-21,paid_off,0,,,
LOAN_000227,COMP_000887,39801069.16,0.0808,60,expansion,unsecured,0.0,,2024-07-26,current,0,,,
LOAN_000228,COMP_002240,19476158.63,0.0786,12,expansion,unsecured,0.0,,2020-06-19,paid_off,0,,,
LOAN_000229,COMP_000795,100000.0,0.0765,60,working_capital,receivables,151868.2,0.6585,2023-11-09,current,0,,,
LOAN_000230,COMP_000701,28280202.39,0.0727,24,working_capital,unsecured,0.0,,2021-06-03,paid_off,0,,,
LOAN_000231,COMP_002798,31711083.3,0.0824,60,acquisition,securities,45155979.9,0.7023,2022-02-10,current,0,,,
LOAN_000232,COMP_001850,50000000.0,0.0541,24,equipment,unsecured,0.0,,2021-07-18,paid_off,0,,,
LOAN_000233,COMP_003203,6672314.52,0.0684,48,acquisition,equipment,12306621.43,0.5422,2024-12-30,current,0,,,
LOAN_000234,COMP_000388,229207.42,0.076,24,acquisition,equipment,348165.29,0.6583,2024-11-16,current,0,,,
LOAN_000235,COMP_002819,20813095.37,0.0826,12,refinancing,real_estate,29098778.44,0.7153,2023-11-24,paid_off,0,,,
LOAN_000236,COMP_004409,50000000.0,0.0663,48,acquisition,securities,65185621.08,0.767,2024-04-27,default,1,114,15425816.03,34574183.97
LOAN_000237,COMP_003497,14049102.19,0.0623,36,real_estate,unsecured,0.0,,2021-09-12,paid_off,0,,,
LOAN_000238,COMP_003249,50000000.0,0.0833,36,equipment,receivables,70774243.51,0.7065,2021-03-30,paid_off,0,,,
LOAN_000239,COMP_000546,5079678.88,0.0663,24,acquisition,receivables,9953004.99,0.5104,2023-06-01,paid_off,0,,,
LOAN_000240,COMP_003633,4603262.15,0.0781,48,equipment,receivables,8936684.2,0.5151,2021-07-13,paid_off,0,,,
LOAN_000241,COMP_004288,50000000.0,0.0619,36,equipment,equipment,82889766.61,0.6032,2023-10-23,current,0,,,
LOAN_000242,COMP_003322,4171884.33,0.0885,48,refinancing,inventory,5623840.5,0.7418,2021-05-30,paid_off,0,,,
LOAN_000243,COMP_000080,349511.47,0.0776,36,refinancing,unsecured,0.0,,2022-04-25,paid_off,0,,,
LOAN_000244,COMP_003417,50000000.0,0.0807,60,expansion,receivables,91099512.89,0.5489,2022-01-08,current,0,,,
LOAN_000245,COMP_002099,42324926.78,0.0833,60,expansion,unsecured,0.0,,2024-11-02,current,0,,,
LOAN_000246,COMP_001221,17038324.88,0.0894,24,expansion,real_estate,33710178.61,0.5054,2024-02-13,current,0,,,
LOAN_000247,COMP_004783,50000000.0,0.0816,24,expansion,unsecured,0.0,,2023-04-03,paid_off,0,,,
LOAN_000248,COMP_002311,16884667.45,0.0632,36,working_capital,real_estate,19298426.21,0.8749,2024-09-13,default,1,15,6271567.36,10613100.09
LOAN_000249,COMP_002023,50000000.0,0.0535,24,real_estate,unsecured,0.0,,2023-04-22,default,1,93,37012028.11,12987971.89
LOAN_000250,COMP_000460,1706705.97,0.0771,12,working_capital,receivables,3147439.63,0.5423,2024-08-18,paid_off,0,,,
LOAN_000251,COMP_002132,1580566.62,0.0872,60,expansion,securities,2026857.56,0.7798,2021-08-28,current,0,,,
LOAN_000252,COMP_004639,50000000.0,0.0479,12,refinancing,unsecured,0.0,,2022-05-23,paid_off,0,,,
LOAN_000253,COMP_003699,8841329.93,0.0741,36,refinancing,real_estate,10308452.94,0.8577,2022-04-28,paid_off,0,,,
LOAN_000254,COMP_004733,50000000.0,0.0667,36,real_estate,receivables,83961391.08,0.5955,2024-04-20,current,0,,,
LOAN_000255,COMP_003711,8851470.03,0.0493,48,equipment,unsecured,0.0,,2022-03-08,current,0,,,
LOAN_000256,COMP_003613,50000000.0,0.0824,48,expansion,real_estate,97067486.16,0.5151,2024-02-14,current,0,,,
LOAN_000257,COMP_003979,6919544.41,0.0653,60,real_estate,unsecured,0.0,,2020-10-06,paid_off,0,,,
LOAN_000258,COMP_003963,28311964.91,0.0458,12,acquisition,unsecured,0.0,,2022-11-16,paid_off,0,,,
LOAN_000259,COMP_002073,5960729.62,0.0618,24,refinancing,receivables,11651031.65,0.5116,2021-09-08,paid_off,0,,,
LOAN_000260,COMP_002997,33437610.34,0.083,24,real_estate,inventory,52217153.8,0.6404,2024-02-02,current,0,,,
LOAN_000261,COMP_003761,8195451.48,0.0476,24,equipment,inventory,14387179.83,0.5696,2021-01-04,paid_off,0,,,
LOAN_000262,COMP_002569,50000000.0,0.0741,36,acquisition,inventory,69053276.22,0.7241,2021-04-04,paid_off,0,,,
LOAN_000263,COMP_000983,772981.11,0.0773,12,real_estate,inventory,1498778.4,0.5157,2020-06-08,paid_off,0,,,
LOAN_000264,COMP_001663,50000000.0,0.0506,24,real_estate,unsecured,0.0,,2020-10-24,paid_off,0,,,
LOAN_000265,COMP_000281,50000000.0,0.0944,12,refinancing,inventory,72377686.77,0.6908,2023-10-07,default,1,98,20867651.43,29132348.57
LOAN_000266,COMP_003622,50000000.0,0.056,24,equipment,securities,96838224.04,0.5163,2024-08-11,current,0,,,
LOAN_000267,COMP_000376,50000000.0,0.0633,48,refinancing,securities,82221393.45,0.6081,2020-07-28,paid_off,0,,,
LOAN_000268,COMP_003999,50000000.0,0.0826,60,equipment,securities,58658796.39,0.8524,2023-12-02,current,0,,,
LOAN_000269,COMP_001309,50000000.0,0.0659,12,equipment,unsecured,0.0,,2020-11-28,paid_off,0,,,
LOAN_000270,COMP_004042,15088602.35,0.0604,24,acquisition,real_estate,28157788.1,0.5359,2024-08-20,current,0,,,
LOAN_000271,COMP_001957,20782833.48,0.0741,48,expansion,equipment,38565912.23,0.5389,2021-02-01,paid_off,0,,,
LOAN_000272,COMP_003173,979721.34,0.0652,12,real_estate,unsecured,0.0,,2024-02-17,paid_off,0,,,
LOAN_000273,COMP_004764,12310345.01,0.0787,60,working_capital,real_estate,22286395.14,0.5524,2021-03-10,current,0,,,
LOAN_000274,COMP_000216,50000000.0,0.0847,48,working_capital,securities,86685477.03,0.5768,2022-07-26,current,0,,,
LOAN_000275,COMP_000899,637593.98,0.0827,48,refinancing,receivables,1002200.86,0.6362,2022-02-18,current,0,,,
LOAN_000276,COMP_001419,28911320.28,0.0797,36,working_capital,receivables,52488723.51,0.5508,2020-12-21,paid_off,0,,,
LOAN_000277,COMP_003335,50000000.0,0.0559,48,working_capital,real_estate,75033381.99,0.6664,2020-11-26,paid_off,0,,,
LOAN_000278,COMP_000910,50000000.0,0.0691,12,real_estate,unsecured,0.0,,2020-10-14,paid_off,0,,,
LOAN_000279,COMP_000698,50000000.0,0.0637,60,acquisition,unsecured,0.0,,2020-02-08,paid_off,0,,,
LOAN_000280,COMP_004971,24333666.46,0.0876,48,expansion,real_estate,44188313.65,0.5507,2022-08-30,current,0,,,
LOAN_000281,COMP_001666,50000000.0,0.0889,60,expansion,securities,92747034.67,0.5391,2020-10-22,paid_off,0,,,
LOAN_000282,COMP_003534,45911963.07,0.0574,12,acquisition,securities,85383713.41,0.5377,2020-01-20,paid_off,0,,,
LOAN_000283,COMP_002655,50000000.0,0.0655,12,expansion,real_estate,73348275.76,0.6817,2020-09-16,paid_off,0,,,
LOAN_000284,COMP_003093,31831915.62,0.0743,24,acquisition,real_estate,38063024.69,0.8363,2021-06-29,paid_off,0,,,
LOAN_000285,COMP_004115,42870621.12,0.063,36,refinancing,unsecured,0.0,,2024-10-23,current,0,,,
LOAN_000286,COMP_004980,46566092.67,0.0488,48,refinancing,real_estate,91983056.6,0.5062,2020-10-24,paid_off,0,,,
LOAN_000287,COMP_002929,13811291.33,0.057,60,real_estate,securities,16145726.37,0.8554,2022-10-03,current,0,,,
LOAN_000288,COMP_004737,18526301.57,0.075,36,expansion,real_estate,25649151.95,0.7223,2020-06-14,paid_off,0,,,
LOAN_000289,COMP_001095,5043289.49,0.0617,12,refinancing,unsecured,0.0,,2020-05-15,paid_off,0,,,
LOAN_000290,COMP_001107,32778321.67,0.0695,48,equipment,receivables,55477195.49,0.5908,2021-12-20,paid_off,0,,,
LOAN_000291,COMP_001566,50000000.0,0.0789,24,acquisition,receivables,87190326.51,0.5735,2023-07-10,paid_off,0,,,
LOAN_000292,COMP_003827,50000000.0,0.084,48,equipment,equipment,74604729.26,0.6702,2022-04-30,default,1,936,21957831.19,28042168.81
LOAN_000293,COMP_003688,26880046.97,0.0508,36,expansion,equipment,37800541.79,0.7111,2020-10-07,paid_off,0,,,
LOAN_000294,COMP_003980,17655651.45,0.0852,24,equipment,real_estate,35276161.79,0.5005,2022-07-26,paid_off,0,,,
LOAN_000295,COMP_000594,50000000.0,0.072,48,expansion,unsecured,0.0,,2022-09-20,restructured,0,,,
LOAN_000296,COMP_003284,12049517.11,0.0644,36,refinancing,receivables,13559741.04,0.8886,2021-10-07,paid_off,0,,,
LOAN_000297,COMP_003145,22858867.3,0.0841,24,working_capital,unsecured,0.0,,2020-02-17,paid_off,0,,,
LOAN_000298,COMP_003284,11174515.06,0.0773,12,real_estate,equipment,18456154.77,0.6055,2024-10-28,paid_off,0,,,
LOAN_000299,COMP_004064,13448093.93,0.0641,12,expansion,unsecured,0.0,,2021-12-27,default,1,131,8497930.0,4950163.93
LOAN_000300,COMP_003365,5570610.1,0.0828,12,real_estate,inventory,10117413.86,0.5506,2020-01-30,paid_off,0,,,
LOAN_000301,COMP_003296,2433492.83,0.0668,48,real_estate,inventory,4572379.3,0.5322,2024-09-01,current,0,,,
LOAN_000302,COMP_002986,50000000.0,0.0838,48,expansion,unsecured,0.0,,2024-05-19,current,0,,,
LOAN_000303,COMP_001206,50000000.0,0.0744,48,equipment,real_estate,70089745.48,0.7134,2024-02-20,current,0,,,
LOAN_000304,COMP_002408,15697343.05,0.0736,48,working_capital,equipment,24072871.52,0.6521,2021-07-15,paid_off,0,,,
LOAN_000305,COMP_003188,50000000.0,0.0727,36,working_capital,receivables,95543526.72,0.5233,2022-11-24,paid_off,0,,,
LOAN_000306,COMP_001677,2445109.54,0.0744,60,real_estate,inventory,4267105.61,0.573,2022-12-11,current,0,,,
LOAN_000307,COMP_003960,5285011.28,0.0516,24,expansion,real_estate,8054102.33,0.6562,2024-06-10,current,0,,,
LOAN_000308,COMP_000534,25085566.87,0.0648,36,working_capital,unsecured,0.0,,2020-02-15,paid_off,0,,,
LOAN_000309,COMP_003381,10443217.62,0.0742,36,refinancing,receivables,16141605.93,0.647,2021-10-13,default,1,205,6085128.36,4358089.26
LOAN_000310,COMP_001075,46030619.36,0.0507,60,acquisition,unsecured,0.0,,2021-07-13,current,0,,,
LOAN_000311,COMP_000816,50000000.0,0.0706,36,working_capital,receivables,69939422.25,0.7149,2022-04-29,paid_off,0,,,
LOAN_000312,COMP_002120,50000000.0,0.0563,24,refinancing,equipment,59313426.72,0.843,2023-02-10,paid_off,0,,,
LOAN_000313,COMP_000984,27969386.1,0.0643,36,real_estate,real_estate,52353316.52,0.5342,2024-04-18,current,0,,,
LOAN_000314,COMP_001602,8244835.39,0.0737,36,working_capital,securities,16483096.95,0.5002,2023-12-29,current,0,,,
LOAN_000315,COMP_003492,50000000.0,0.0792,24,expansion,receivables,85656972.45,0.5837,2021-11-08,paid_off,0,,,
LOAN_000316,COMP_003457,38650186.7,0.0829,24,acquisition,receivables,47190912.67,0.819,2021-04-14,paid_off,0,,,
LOAN_000317,COMP_002278,13793127.07,0.0719,12,acquisition,securities,27466344.82,0.5022,2020-05-13,paid_off,0,,,
LOAN_000318,COMP_002475,8659215.34,0.0721,60,refinancing,unsecured,0.0,,2022-03-08,current,0,,,
LOAN_000319,COMP_002954,13417259.79,0.0695,60,acquisition,real_estate,18367278.74,0.7305,2023-06-09,current,0,,,
LOAN_000320,COMP_001246,50000000.0,0.089,12,real_estate,real_estate,93146726.83,0.5368,2021-03-31,paid_off,0,,,
LOAN_000321,COMP_003125,50000000.0,0.0875,48,equipment,real_estate,62668858.66,0.7978,2020-12-21,paid_off,0,,,
LOAN_000322,COMP_004164,5642406.79,0.0646,36,equipment,inventory,10913538.06,0.517,2024-07-02,current,0,,,
LOAN_000323,COMP_000582,50000000.0,0.0619,12,expansion,securities,57331903.55,0.8721,2020-03-16,paid_off,0,,,
LOAN_000324,COMP_004423,3026287.99,0.0925,24,real_estate,unsecured,0.0,,2022-12-02,paid_off,0,,,
LOAN_000325,COMP_001897,50000000.0,0.066,48,working_capital,inventory,63281736.9,0.7901,2020-03-05,paid_off,0,,,
LOAN_000326,COMP_004807,12071527.0,0.0575,12,real_estate,equipment,23379062.98,0.5163,2020-05-10,paid_off,0,,,
LOAN_000327,COMP_001234,7719857.68,0.0747,36,expansion,inventory,9981675.84,0.7734,2020-10-02,paid_off,0,,,
LOAN_000328,COMP_002361,481352.21,0.0909,48,acquisition,unsecured,0.0,,2020-12-30,paid_off,0,,,
LOAN_000329,COMP_000372,308704.74,0.0768,48,acquisition,real_estate,573679.63,0.5381,2024-03-21,current,0,,,
LOAN_000330,COMP_000029,25600721.38,0.0805,36,equipment,real_estate,29770560.63,0.8599,2020-06-06,paid_off,0,,,
LOAN_000331,COMP_000975,7008768.9,0.0459,36,working_capital,equipment,12640280.93,0.5545,2024-12-02,current,0,,,
LOAN_000332,COMP_000737,50000000.0,0.0651,36,real_estate,equipment,75866776.77,0.6591,2023-11-16,current,0,,,
LOAN_000333,COMP_003654,36602169.51,0.0577,36,working_capital,real_estate,50526932.94,0.7244,2022-01-02,paid_off,0,,,
LOAN_000334,COMP_001118,50000000.0,0.0761,48,equipment,unsecured,0.0,,2022-06-03,current,0,,,
LOAN_000335,COMP_004154,50000000.0,0.0556,60,working_capital,unsecured,0.0,,2023-10-29,current,0,,,
LOAN_000336,COMP_002067,11466932.49,0.0858,24,acquisition,real_estate,16075280.24,0.7133,2024-11-30,current,0,,,
LOAN_000337,COMP_000896,31001480.03,0.0872,36,equipment,unsecured,0.0,,2024-02-23,current,0,,,
LOAN_000338,COMP_003150,50000000.0,0.0578,24,acquisition,equipment,91677934.15,0.5454,2023-02-19,default,1,720,23423313.07,26576686.93
LOAN_000339,COMP_000880,18337011.44,0.06,12,equipment,inventory,29389235.56,0.6239,2022-04-11,default,1,152,8011320.72,10325690.72
LOAN_000340,COMP_001876,50000000.0,0.0601,24,refinancing,inventory,71541068.42,0.6989,2023-01-20,default,1,638,25854556.27,24145443.73
LOAN_000341,COMP_002814,19592667.26,0.0939,60,acquisition,inventory,36041953.31,0.5436,2021-01-12,paid_off,0,,,
LOAN_000342,COMP_003375,50000000.0,0.0842,48,working_capital,real_estate,70585790.67,0.7084,2020-10-12,paid_off,0,,,
LOAN_000343,COMP_004291,11552271.51,0.0585,24,expansion,securities,19377345.19,0.5962,2023-12-26,paid_off,0,,,
LOAN_000344,COMP_004434,32800097.21,0.0478,12,real_estate,securities,64656524.13,0.5073,2020-12-30,paid_off,0,,,
LOAN_000345,COMP_002017,50000000.0,0.0548,48,working_capital,equipment,72195203.48,0.6926,2021-10-26,paid_off,0,,,
LOAN_000346,COMP_000838,4589858.16,0.0781,24,acquisition,inventory,7641432.97,0.6007,2024-10-08,current,0,,,
LOAN_000347,COMP_004685,16227191.83,0.0537,24,working_capital,securities,23975119.53,0.6768,2023-06-13,paid_off,0,,,
LOAN_000348,COMP_004200,50000000.0,0.0461,48,acquisition,unsecured,0.0,,2021-11-02,paid_off,0,,,
LOAN_000349,COMP_003664,5397560.13,0.0709,36,acquisition,equipment,10769180.72,0.5012,2021-01-20,paid_off,0,,,
LOAN_000350,COMP_004713,50000000.0,0.0749,36,acquisition,unsecured,0.0,,2023-06-16,current,0,,,
LOAN_000351,COMP_000516,3383781.04,0.085,48,refinancing,inventory,5608446.96,0.6033,2023-12-02,current,0,,,
LOAN_000352,COMP_000057,8690541.73,0.0686,60,working_capital,securities,12006675.93,0.7238,2023-06-21,current,0,,,
LOAN_000353,COMP_000501,50000000.0,0.0555,24,expansion,receivables,92791331.22,0.5388,2024-09-15,current,0,,,
LOAN_000354,COMP_003325,50000000.0,0.064,36,real_estate,real_estate,57463563.13,0.8701,2020-07-17,paid_off,0,,,
LOAN_000355,COMP_002984,50000000.0,0.0608,48,working_capital,equipment,65210719.78,0.7667,2024-10-03,current,0,,,
LOAN_000356,COMP_001329,29842268.77,0.0795,48,acquisition,unsecured,0.0,,2023-07-02,default,1,359,21932744.32,7909524.45
LOAN_000357,COMP_003441,5887965.53,0.0666,48,real_estate,real_estate,8728424.09,0.6746,2021-08-24,paid_off,0,,,
LOAN_000358,COMP_000736,11605332.71,0.0666,60,real_estate,real_estate,12846047.2,0.9034,2023-09-05,current,0,,,
LOAN_000359,COMP_001279,19475562.29,0.0684,48,acquisition,equipment,24507464.37,0.7947,2024-04-25,current,0,,,
LOAN_000360,COMP_004319,4420287.92,0.0535,48,working_capital,equipment,5889608.09,0.7505,2021-08-02,paid_off,0,,,
LOAN_000361,COMP_004698,18919038.25,0.0792,12,real_estate,real_estate,21710869.94,0.8714,2023-08-29,paid_off,0,,,
LOAN_000362,COMP_002808,50000000.0,0.0839,12,equipment,securities,65212585.47,0.7667,2021-03-25,paid_off,0,,,
LOAN_000363,COMP_002524,45682839.18,0.0893,24,real_estate,receivables,61943042.0,0.7375,2022-02-06,paid_off,0,,,
LOAN_000364,COMP_000483,50000000.0,0.0671,60,equipment,equipment,80373562.71,0.6221,2024-10-26,current,0,,,
LOAN_000365,COMP_001508,16840588.1,0.0866,48,refinancing,unsecured,0.0,,2023-11-03,default,1,143,12129627.88,4710960.22
LOAN_000366,COMP_001905,50000000.0,0.0652,12,equipment,equipment,71022802.32,0.704,2021-07-04,paid_off,0,,,
LOAN_000367,COMP_000831,4534409.1,0.0606,12,acquisition,inventory,5850922.67,0.775,2021-04-10,paid_off,0,,,
LOAN_000368,COMP_000212,15273093.37,0.0668,48,refinancing,receivables,21883003.05,0.6979,2021-07-19,default,1,26,8145505.26,7127588.11
LOAN_000369,COMP_004189,17657838.55,0.0856,60,expansion,receivables,21668345.8,0.8149,2022-04-12,current,0,,,
LOAN_000370,COMP_002020,50000000.0,0.0674,12,refinancing,unsecured,0.0,,2020-10-29,paid_off,0,,,
LOAN_000371,COMP_001271,50000000.0,0.0682,12,acquisition,receivables,60320007.81,0.8289,2021-12-21,paid_off,0,,,
LOAN_000372,COMP_001573,9922724.6,0.0647,12,real_estate,receivables,18002013.13,0.5512,2020-11-17,paid_off,0,,,
LOAN_000373,COMP_000541,50000000.0,0.059,60,real_estate,equipment,91868143.56,0.5443,2024-03-07,default,1,776,24627616.21,25372383.79
LOAN_000374,COMP_004928,30686936.77,0.0726,60,refinancing,receivables,34844816.23,0.8807,2021-01-24,paid_off,0,,,
LOAN_000375,COMP_003039,4438598.76,0.072,12,expansion,unsecured,0.0,,2024-10-05,paid_off,0,,,
LOAN_000376,COMP_004658,45683720.7,0.0731,60,acquisition,equipment,63939862.53,0.7145,2021-08-27,current,0,,,
LOAN_000377,COMP_000823,50000000.0,0.0453,48,equipment,receivables,89135673.98,0.5609,2021-09-09,paid_off,0,,,
LOAN_000378,COMP_002562,5829929.8,0.0785,48,working_capital,securities,8487533.2,0.6869,2020-11-14,paid_off,0,,,
LOAN_000379,COMP_001120,7643982.27,0.0563,36,working_capital,receivables,8604799.38,0.8883,2021-02-10,paid_off,0,,,
LOAN_000380,COMP_000897,16247715.47,0.0683,12,equipment,inventory,19807779.0,0.8203,2021-01-27,paid_off,0,,,
LOAN_000381,COMP_004433,26537330.31,0.0743,36,working_capital,equipment,32487165.96,0.8169,2024-01-03,current,0,,,
LOAN_000382,COMP_002227,50000000.0,0.0526,36,expansion,equipment,71378171.87,0.7005,2023-03-09,current,0,,,
LOAN_000383,COMP_001141,43384421.5,0.08,60,expansion,unsecured,0.0,,2020-01-20,paid_off,0,,,
LOAN_000384,COMP_003853,50000000.0,0.0623,12,equipment,unsecured,0.0,,2022-11-26,paid_off,0,,,
LOAN_000385,COMP_003153,20279698.12,0.0747,48,refinancing,equipment,40261290.81,0.5037,2023-07-29,current,0,,,
LOAN_000386,COMP_004130,16312764.13,0.0697,60,working_capital,equipment,29161048.22,0.5594,2024-02-23,default,1,77,7410308.04,8902456.09
LOAN_000387,COMP_001023,50000000.0,0.068,12,equipment,unsecured,0.0,,2020-01-25,paid_off,0,,,
LOAN_000388,COMP_000225,30529029.57,0.0817,24,real_estate,receivables,48474049.89,0.6298,2022-07-08,paid_off,0,,,
LOAN_000389,COMP_000344,50000000.0,0.0643,36,real_estate,real_estate,78991679.32,0.633,2021-06-25,paid_off,0,,,
LOAN_000390,COMP_003819,50000000.0,0.0635,12,working_capital,real_estate,69298241.11,0.7215,2023-11-08,paid_off,0,,,
LOAN_000391,COMP_002047,1419660.72,0.0792,24,expansion,equipment,2472208.82,0.5742,2022-05-04,paid_off,0,,,
LOAN_000392,COMP_002451,50000000.0,0.0606,24,acquisition,equipment,68368095.07,0.7313,2021-09-23,paid_off,0,,,
LOAN_000393,COMP_002941,35896706.6,0.0914,24,refinancing,securities,68500603.56,0.524,2021-09-15,default,1,86,13157197.46,22739509.14
LOAN_000394,COMP_003944,26560957.33,0.0734,60,refinancing,inventory,33598827.22,0.7905,2021-01-19,paid_off,0,,,
LOAN_000395,COMP_001240,50000000.0,0.066,48,acquisition,unsecured,0.0,,2021-08-29,paid_off,0,,,
LOAN_000396,COMP_001480,48857516.6,0.0673,48,working_capital,receivables,66401827.52,0.7358,2021-06-07,paid_off,0,,,
LOAN_000397,COMP_001977,12115984.1,0.0687,36,equipment,unsecured,0.0,,2023-10-10,current,0,,,
LOAN_000398,COMP_003315,10849218.92,0.0462,36,expansion,securities,21211790.08,0.5115,2021-12-28,paid_off,0,,,
LOAN_000399,COMP_002866,50000000.0,0.0551,60,refinancing,real_estate,88036007.33,0.5679,2024-09-26,current,0,,,
LOAN_000400,COMP_004337,50000000.0,0.0774,24,equipment,receivables,75664978.33,0.6608,2021-05-31,paid_off,0,,,
LOAN_000401,COMP_002241,50000000.0,0.0623,60,equipment,equipment,86690714.79,0.5768,2024-04-03,current,0,,,
LOAN_000402,COMP_000860,6456025.34,0.0809,12,expansion,real_estate,11779187.82,0.5481,2024-08-06,paid_off,0,,,
LOAN_000403,COMP_001702,11278341.91,0.0751,12,expansion,real_estate,21085846.18,0.5349,2024-04-25,paid_off,0,,,
LOAN_000404,COMP_003497,3398411.19,0.0776,48,acquisition,equipment,4828514.43,0.7038,2020-07-06,default,1,364,1302379.16,2096032.03
LOAN_000405,COMP_004708,14136047.47,0.0852,12,real_estate,real_estate,17432630.43,0.8109,2023-07-30,paid_off,0,,,
LOAN_000406,COMP_004925,8698403.38,0.0695,24,working_capital,equipment,12989862.33,0.6696,2024-07-10,current,0,,,
LOAN_000407,COMP_001158,50000000.0,0.0529,12,acquisition,inventory,91071907.83,0.549,2024-04-02,paid_off,0,,,
