company_id,company_name,industry,years_in_business,employee_count,annual_revenue,net_income,total_assets,total_liabilities,current_ratio,quick_ratio,debt_to_equity,interest_coverage_ratio,region,country
COMP_000174,Floyd-Lawson,financial_services,3,7164,1140213918.24,137419728.49,746876533.81,350920009.82,2.0844,1.5909,0.8863,11.1895,North America,United States
COMP_000175,FundMake Group,healthcare,20,3562,646946926.46,31921809.94,751644817.27,381150201.82,2.153,1.8486,1.0288,2.9,Europe,United Kingdom
COMP_000176,Lowe-Dixon,technology,7,708,88008848.07,6355311.17,50061574.52,23149038.98,2.7535,2.4284,0.8602,6.6184,North America,Canada
COMP_000177,Leon & Moyer Ltd,transportation,15,1206,694028360.72,50581481.84,363039797.6,154460822.11,2.8118,2.149,0.7405,10.599,Europe,United Kingdom
COMP_000178,Jackson & Miller PLC,construction,46,430,196433996.42,28735717.24,268566964.32,97940740.61,2.0716,1.1116,0.574,4.781,Asia Pacific,Japan
COMP_000179,"Schultz, Rogers and Cardenas",construction,29,1699,468681344.42,51971917.29,369429850.62,100874201.18,1.2963,0.9355,0.3756,9.7228,Latin America,Brazil
COMP_000180,Potter Ltd,healthcare,47,771,141833339.43,23342537.13,76344316.96,42219581.49,2.6758,1.5194,1.2372,12.1305,Asia Pacific,Singapore
COMP_000181,ForceDown and Sons,manufacturing,28,1351,688722038.59,46178848.48,725254270.47,355703364.6,2.0728,1.8193,0.9625,2.964,Europe,Netherlands
COMP_000182,Hernandez & Williams Group,technology,26,223,57623287.1,4369336.77,40287883.1,20035344.27,1.9825,1.2567,0.9893,4.2252,Europe,France
COMP_000183,"Atkinson, Jones and Perry",transportation,21,3260,925446682.1,47856156.81,843339660.81,288526782.59,3.1417,2.3662,0.52,3.2287,Asia Pacific,Hong Kong
COMP_000184,Soto and Sons,energy,8,71809,8779526566.14,1189818829.35,10978524151.54,7979874317.49,1.3393,1.0809,2.6612,5.8476,Europe,Netherlands
COMP_000185,"Horton, Snyder and Sanchez",construction,44,611,132681105.72,13519050.56,91503954.66,29047635.18,2.9238,2.2984,0.4651,7.5306,Latin America,Chile
COMP_000186,Douglas Inc,hospitality,3,902,132336825.16,13975112.62,127333357.7,95544418.27,2.0703,1.5637,3.0056,5.3783,Asia Pacific,Australia
COMP_000187,Osborne and Sons,professional_services,42,357,81813608.92,10610048.25,74414797.21,35782986.93,3.8019,2.5556,0.9263,10.6164,Europe,Netherlands
COMP_000188,Brock Ltd,professional_services,45,212,55742480.75,5689783.39,54786398.85,13579359.5,1.339,0.8923,0.3295,6.2123,Europe,France
COMP_000189,Holmes Inc,retail,34,2296,265765988.02,26400251.32,218873663.36,83218634.11,3.0327,1.9032,0.6135,8.1718,North America,United States
COMP_000190,"Wright, Charles and Bryant",manufacturing,48,3323,491286058.89,30484506.13,645003355.92,187852988.18,2.6412,2.3332,0.4109,4.8636,Europe,Germany
COMP_000191,Solis & Contreras PLC,construction,2,418,51085870.06,4971820.42,27997687.41,15583591.35,1.7974,0.9019,1.2553,8.7425,North America,United States
COMP_000192,PhysicalFree Group,energy,21,18206,8977296791.64,491449427.25,13380328691.18,6083024666.14,2.4399,2.1627,0.8336,2.7244,Latin America,Chile
COMP_000193,PositionTeacher Ltd,transportation,40,1850,901413876.59,45894849.35,596811339.54,296135568.1,3.6674,2.6995,0.9849,3.3618,Europe,France
COMP_000194,WaitMother Group,manufacturing,33,3176,1269871899.97,107431505.62,910538246.32,386011703.3,2.2499,1.5629,0.7359,6.0616,Europe,Switzerland
COMP_000195,"Griffin, Moore and Hensley",manufacturing,12,4903,684669284.19,43360939.68,581953622.43,179583162.36,1.8761,0.9452,0.4463,7.6826,Latin America,Mexico
COMP_000196,Green-Wright,transportation,32,2732,355717478.87,17818437.76,263866441.6,130529948.63,1.6707,0.8572,0.979,4.2254,Latin America,Chile
COMP_000197,"Ramirez, Strickland and Washington",hospitality,33,431,145465180.1,6060212.54,216688541.91,105751845.84,3.3946,2.1954,0.9533,1.6223,Latin America,Chile
COMP_000198,Allen & Gonzales Ltd,healthcare,48,7163,897624708.65,137777342.68,551699228.33,184966467.52,3.898,2.6502,0.5044,16.8318,Latin America,Brazil
COMP_000199,FeelingEasy LLC,retail,48,2720,443769039.28,51351234.92,432546085.37,202189890.2,2.8497,1.6141,0.8777,7.7539,Europe,United Kingdom
COMP_000200,Flores-Fernandez,professional_services,35,754,78097616.81,3925722.66,39673663.96,13236844.36,2.678,2.3592,0.5007,6.4826,North America,United States
COMP_000201,CertainlyCity and Sons,technology,18,732,321373791.43,49475744.78,465534950.85,252786630.56,1.7136,1.3444,1.1882,3.8449,Latin America,Mexico
COMP_000202,IdentifyRule and Sons,construction,25,445,46649282.67,4408856.77,32162123.06,16777050.71,1.3063,0.9225,1.0905,7.1591,Asia Pacific,Hong Kong
COMP_000203,Mccarthy & Brown Group,professional_services,1,161,16582057.05,1807868.18,9364420.61,3726691.63,2.9828,2.2488,0.661,8.6189,Latin America,Brazil
COMP_000204,Daniels-Perry,transportation,18,1705,899568646.64,64668248.94,972097193.47,423733608.67,1.3809,1.1613,0.7727,3.3562,North America,United States
COMP_000205,DesignThere Group,technology,8,2692,303608100.77,41045757.62,411965112.15,206770045.74,3.3399,2.2415,1.0077,3.6518,Asia Pacific,Australia
COMP_000206,Price PLC,healthcare,42,97,14151066.36,1135310.62,22691416.86,10271106.91,2.8959,1.5079,0.827,2.8941,Europe,Netherlands
COMP_000207,Shah Inc,technology,14,113,51634299.89,4571889.99,73863561.88,26534615.75,2.7781,1.3994,0.5606,3.7866,Latin America,Chile
COMP_000208,Gates PLC,retail,25,537,332423881.02,12610715.55,194521050.97,53109010.86,2.0912,1.2959,0.3756,5.9578,Europe,Germany
COMP_000209,James & Smith LLC,professional_services,42,9,1003627.59,49782.12,977449.94,301228.32,3.18,2.7601,0.4455,3.6949,Europe,United Kingdom
COMP_000210,FireSome Group,healthcare,38,1424,165004011.16,22750988.56,160618568.41,60618154.0,3.3025,1.9786,0.6062,6.9303,Asia Pacific,Japan
COMP_000211,Castaneda Group,retail,34,872,275269427.1,32669138.48,351570944.9,128450074.72,2.888,2.3495,0.5757,4.5453,Latin America,Brazil
COMP_000212,Medina Ltd,hospitality,1,159,138687144.34,16864589.47,72959188.71,30372612.56,2.7342,1.9887,0.7132,12.5762,Latin America,Brazil
COMP_000213,Payne & Morrison and Sons,technology,17,1507,326328668.49,17874033.93,173222596.7,101221917.45,2.1028,1.2924,1.4058,3.7974,Latin America,Chile
COMP_000214,Freeman & Nelson Group,financial_services,6,8229,1129103854.21,62625591.17,891193475.33,366976823.32,2.8097,2.0077,0.7,4.4987,North America,Canada
COMP_000215,Johnson LLC,technology,16,2626,356377431.45,12456311.91,309429171.87,131070140.12,2.6529,1.6547,0.7349,2.5129,North America,United States
COMP_000216,Caldwell Group,manufacturing,32,3829,482125684.12,83248896.19,375338781.52,184124643.45,3.1014,1.7578,0.9629,13.552,Asia Pacific,Japan
COMP_000217,Ramsey & Pittman and Sons,energy,28,8225,3287726996.68,218400327.31,5518098257.68,2582157877.78,2.6892,1.4275,0.8795,2.5472,Latin America,Chile
COMP_000218,"Ferguson, Meadows and Vargas",financial_services,50,19593,3734992111.54,149598261.83,2744565126.9,1293483572.18,1.6932,1.1912,0.8914,4.7367,Europe,United Kingdom
COMP_000219,Alvarado Inc,manufacturing,12,5053,1302769469.1,191106956.46,729341168.9,364889444.26,3.3166,2.6409,1.0012,11.2045,Latin America,Chile
COMP_000220,QuestionLater and Sons,professional_services,24,676,84997729.34,3623159.54,56290312.89,14458453.25,1.6783,1.1854,0.3456,8.7195,Latin America,Mexico
COMP_000221,Camacho & White LLC,energy,6,50057,6593248278.39,557457367.57,12878601133.94,5289111904.98,2.224,1.3824,0.6969,2.7096,Latin America,Brazil
COMP_000222,Gray and Sons,manufacturing,1,8608,1140934120.64,132112842.91,2129143166.89,1297945548.76,2.2321,1.7352,1.5615,4.2735,Latin America,Chile
COMP_000223,LookGeneral LLC,retail,34,229,48650034.38,8628864.71,43063655.0,23580762.59,3.8215,2.1284,1.2103,9.1358,Europe,Switzerland
COMP_000224,SortUntil Group,transportation,48,1355,374038645.03,13930985.97,581378144.11,164369805.62,3.3851,1.7939,0.3942,2.4255,Europe,Germany
COMP_000225,Walton-Decker,construction,45,265,136275172.0,20955901.85,137738317.5,53013069.74,1.7081,1.4987,0.6257,11.8482,North America,United States
COMP_000226,King Inc,transportation,21,2122,251549746.95,21989462.14,192922991.77,105853587.33,1.6338,1.0184,1.2157,5.651,Europe,France
COMP_000227,Smith-Ryan,retail,21,4655,486559256.27,22935679.53,310555974.98,170771004.38,2.1733,1.1292,1.2217,4.1165,Europe,United Kingdom
COMP_000228,Walker-Jones,hospitality,48,220,79226447.21,8700558.05,123388784.15,33637059.83,3.3103,1.816,0.3748,8.9308,Europe,Germany
COMP_000229,ReachAmount Inc,energy,44,16314,8925863224.01,1091868872.02,6084318856.09,2594010504.75,1.7802,1.4689,0.7432,14.3645,Latin America,Brazil
COMP_000230,Herring & Gonzalez Inc,healthcare,3,2649,632982932.87,77570145.49,1099011603.15,838989927.35,1.8318,1.4467,3.2266,2.6401,Latin America,Brazil
COMP_000231,"Hernandez, Martinez and Caldwell",financial_services,18,7115,3976108404.67,359672896.52,5499860681.17,2520805100.37,2.7398,2.0793,0.8462,3.7499,Latin America,Brazil
COMP_000232,"Gould, Marshall and Scott",manufacturing,27,5961,1010247815.28,55680230.46,552960893.4,225752090.07,2.844,2.3345,0.6899,4.7323,Asia Pacific,Hong Kong
COMP_000233,Wood & Obrien Ltd,energy,37,33379,5790193652.03,592761508.94,5348553374.27,1591414345.19,1.952,1.147,0.4236,6.0918,North America,Canada
COMP_000234,Higgins & Strickland and Sons,manufacturing,7,9323,990110210.7,48602660.72,1148980699.56,625372242.39,2.8075,2.2315,1.1944,2.3186,Latin America,Mexico
COMP_000235,Rodriguez-Johnson,manufacturing,16,3800,398533545.72,43308975.4,233153904.87,118806964.71,3.4853,1.782,1.039,6.7848,Europe,Switzerland
COMP_000236,Collins & Byrd Group,hospitality,20,588,144767970.94,7439170.84,259931971.58,67055626.12,2.7608,1.4024,0.3477,2.991,Europe,Germany
COMP_000237,IndustryYear Ltd,energy,4,17841,2843685006.29,57177506.15,2060770088.16,1539223012.72,2.6538,2.2255,2.9513,1.6929,Asia Pacific,Hong Kong
COMP_000238,Gonzalez & Vargas Ltd,financial_services,21,918,131336672.49,5947773.01,178384560.52,96966623.74,3.3047,2.9222,1.191,1.8517,Asia Pacific,Australia
COMP_000239,Sanchez & Terry LLC,construction,20,2083,324508786.47,44945510.5,344571131.5,102291678.29,1.0451,0.8161,0.4222,8.633,North America,United States
COMP_000240,ToReturn PLC,professional_services,7,90,18122512.6,2415064.9,25490018.88,16161323.78,1.4626,1.306,1.7324,5.0462,North America,Canada
COMP_000241,Hogan PLC,retail,16,2557,470348375.01,58006389.1,458553577.8,248091720.08,2.9573,1.5356,1.1788,5.4719,Europe,Netherlands
COMP_000242,StayAnalysis LLC,energy,35,11265,9541589341.18,787698474.91,5473572770.11,2695152191.46,2.6932,2.1635,0.97,8.0607,North America,Canada
COMP_000243,Patel & Stanley Inc,healthcare,5,1170,915290068.27,53079098.49,499640600.66,200254942.35,1.0374,0.9095,0.6689,4.2945,Latin America,Chile
COMP_000244,Hunter LLC,professional_services,28,137,37330790.68,1810849.06,57265763.72,17510504.9,1.5834,1.2332,0.4405,2.6565,Asia Pacific,Singapore
COMP_000245,Smith & Fisher Group,technology,26,16,8712851.65,986260.74,4951097.83,1431603.89,2.072,1.3904,0.4068,16.4674,Latin America,Brazil
COMP_000246,Hamilton LLC,manufacturing,41,4947,1857353939.55,129128054.02,2981765273.51,1520718489.56,1.9219,1.2665,1.0408,2.6237,North America,Canada
COMP_000247,"Snow, Stevens and Hernandez",energy,12,30230,4310432275.76,349441643.68,4816427079.75,2247259408.7,1.5313,0.9302,0.8747,5.8012,North America,United States
COMP_000248,Gross Ltd,professional_services,15,356,96682154.49,9780857.18,54895745.98,30995558.74,2.1082,1.5057,1.2969,5.2923,Europe,Netherlands
COMP_000249,Nelson & Morton PLC,technology,33,3987,481846368.57,54501792.07,377851716.13,159784169.03,3.8507,2.1524,0.7327,5.383,Europe,Germany
COMP_000250,Marshall-Petersen,technology,28,1916,426651718.28,15455667.32,279828831.33,85239827.08,3.3925,1.8969,0.4381,3.9624,North America,United States
COMP_000251,Vargas LLC,hospitality,21,139,59595329.52,9394212.76,46575870.8,24847845.68,1.0754,0.839,1.1436,7.4798,North America,Canada
COMP_000252,Rivas Inc,healthcare,37,989,388172239.96,56521361.1,231245070.02,119690618.1,3.5572,3.0277,1.0729,11.9914,Latin America,Brazil
COMP_000253,FamilyUpon Group,manufacturing,40,2014,1703761976.32,202662863.95,1105985691.14,279162302.19,3.5842,2.2673,0.3376,18.4332,Asia Pacific,Singapore
COMP_000254,Sanchez Group,financial_services,18,12030,1591440805.73,239195562.37,890390169.39,429266254.87,3.7332,2.207,0.9309,13.4735,Asia Pacific,Singapore
COMP_000255,"Bishop, Gray and Johnson",retail,29,328,86407387.85,4923226.68,49775155.51,23747842.95,3.2122,2.7203,0.9124,3.9239,Europe,United Kingdom
COMP_000256,Rosales & White and Sons,manufacturing,50,10355,1118034512.29,175310129.43,614642768.75,153207953.08,1.5913,1.3258,0.332,16.8258,Latin America,Brazil
COMP_000257,HearSubject LLC,financial_services,24,29408,4681412323.06,713760806.07,3722231990.31,1650181347.53,1.3943,0.7142,0.7964,9.9332,Europe,Netherlands
COMP_000258,Peterson & Beard Ltd,energy,11,47617,6975496476.92,917088680.56,7855378253.26,4867986693.18,1.1637,0.5946,1.6295,6.9413,Europe,Germany
COMP_000259,UpFact PLC,financial_services,42,9338,2854605238.75,250871622.32,5385249625.36,2637141515.09,3.2353,1.6291,0.9596,2.3177,North America,United States
COMP_000260,ActionNation and Sons,financial_services,28,2773,494910703.92,81014577.98,278449690.03,107726439.56,1.6641,1.0332,0.631,14.4711,North America,United States
COMP_000261,BedEffort Ltd,hospitality,42,851,123386438.11,14390377.25,133532892.67,61293227.3,2.4178,1.5341,0.8485,6.2874,Asia Pacific,Singapore
COMP_000262,InvestmentMiddle PLC,retail,10,3415,495046817.35,43191926.96,575332703.02,185665541.66,3.089,2.5454,0.4765,5.5615,Europe,United Kingdom
COMP_000263,SonEffect Ltd,financial_services,27,2996,709019236.03,61767931.93,441729522.18,188427495.4,3.885,3.2106,0.7439,8.0366,Latin America,Chile
COMP_000264,Alvarez & Joseph Group,manufacturing,43,7175,1041476008.2,167399757.31,1349580015.21,366050609.84,1.4059,0.8484,0.3722,7.5995,Europe,France
COMP_000265,Mcguire Inc,energy,15,77241,8779862065.68,1127527620.88,9139711642.48,5060773106.09,1.8729,1.1317,1.2407,6.1245,Latin America,Brazil
COMP_000266,Walker-Holt,transportation,13,3480,743360931.58,67025719.86,412692475.51,175603795.79,1.7404,0.9078,0.7407,6.1042,Europe,France
COMP_000267,Torres & Perkins Group,manufacturing,21,4029,1397061324.58,221480958.86,1813105239.84,482031559.68,1.9913,1.7815,0.3621,10.8838,Latin America,Mexico
COMP_000268,Tran & Cooper Ltd,professional_services,49,73,70397166.36,3429459.79,41957611.15,20539122.79,1.4101,0.9497,0.9589,4.2156,Latin America,Mexico
COMP_000269,"Rivera, Warner and Nelson",energy,1,7835,3626936954.64,404359517.07,2217941618.5,1341073845.72,0.852,0.4274,1.5294,5.4124,Asia Pacific,Singapore
COMP_000270,EnterDuring Inc,hospitality,38,591,59424777.01,4263962.74,99384081.69,25306156.06,3.7526,2.5607,0.3416,4.0177,Latin America,Chile
COMP_000271,Griffith & Stewart Ltd,transportation,23,5116,811267543.92,114403351.52,1085561513.47,575571396.71,3.3623,1.7069,1.1286,6.0165,Europe,United Kingdom
COMP_000272,Herrera Ltd,healthcare,24,5581,811062827.71,109439281.7,480433171.48,172985526.06,2.8713,2.3215,0.5627,11.3823,North America,United States
COMP_000273,Lopez and Sons,technology,45,2076,433669086.97,18241515.14,371778574.72,103930856.77,1.7628,1.3763,0.388,5.4323,North America,Canada
COMP_000274,Rodgers & Hill PLC,hospitality,18,509,182734869.96,21401525.09,117810653.53,46267242.23,3.5267,2.4851,0.6467,8.5104,North America,Canada
COMP_000275,Bray PLC,financial_services,34,7967,2561598570.32,450346131.64,2470480445.73,916849628.59,1.4987,1.0779,0.5901,7.5796,Latin America,Mexico
COMP_000276,PictureFear Inc,healthcare,8,2575,504008713.21,62213310.54,335216286.01,125385677.01,1.118,0.7878,0.5976,8.3381,Asia Pacific,Australia
COMP_000277,Wall LLC,financial_services,30,34588,3993492943.04,127043036.37,2322111949.64,1206859502.37,3.4774,2.2398,1.0821,2.6194,North America,United States
COMP_000278,Ward LLC,technology,9,658,325332001.46,33870780.06,430465199.66,194514818.12,2.001,1.4982,0.8244,3.1927,Asia Pacific,Australia
COMP_000279,Erickson and Sons,transportation,18,1362,704947208.49,105195619.23,459292786.64,189545688.78,2.1943,1.875,0.7027,15.3288,North America,United States
COMP_000280,Hill Inc,professional_services,44,739,79681370.61,7358845.3,56233047.9,27516662.09,2.7885,2.3564,0.9582,4.705,Europe,Netherlands
COMP_000281,Tran Ltd,construction,29,2527,445552644.2,13888625.68,499263792.01,170027351.03,3.0551,2.356,0.5164,2.2253,Europe,France
COMP_000282,Raymond & Little Group,construction,43,1170,172307602.64,23667777.21,140901443.57,63742038.57,2.8744,1.6081,0.8261,6.3629,North America,United States
COMP_000283,Salas PLC,hospitality,31,514,75741007.58,11883150.56,41982164.52,11081481.06,2.4461,1.4588,0.3586,14.4793,Europe,Switzerland
COMP_000284,Mitchell Group,retail,6,226,48803006.04,3577636.79,28675737.36,14841947.68,2.9261,1.9863,1.0729,7.7068,North America,United States
COMP_000285,Alexander and Sons,hospitality,36,495,116077748.06,2788939.18,182413713.39,79048079.45,2.8105,1.7477,0.7647,1.5194,Latin America,Mexico
COMP_000286,ApproachEntire Group,retail,30,81,19899252.35,1508119.16,12051938.63,5206249.1,3.0896,1.9938,0.7605,6.3433,Europe,United Kingdom
COMP_000287,Short Group,hospitality,34,251,93654005.61,7710243.6,142011176.59,74839986.35,2.4483,2.029,1.1142,2.4985,Asia Pacific,Australia
COMP_000288,Vasquez & Ray Ltd,retail,30,1392,272237028.08,41551659.13,346415654.38,120600707.89,3.2054,1.6623,0.5341,6.6564,North America,Canada
COMP_000289,Brown & Hernandez PLC,transportation,1,752,293675839.61,21419787.56,512650853.91,407796072.21,2.6851,1.8612,3.8892,2.1163,Europe,Switzerland
COMP_000290,FlyBed and Sons,healthcare,25,2715,592879094.27,75042724.25,420708045.37,144298654.09,3.5608,2.3767,0.522,9.6801,Europe,France
COMP_000291,ByOpen Group,financial_services,29,455,162196247.2,24256173.94,229327195.07,99254604.26,3.5752,2.5202,0.7631,4.4061,Asia Pacific,Australia
COMP_000292,"Carlson, Montgomery and Rowe",energy,44,2633,421614478.05,18844813.64,269299894.37,148669009.69,1.5485,1.1103,1.2324,3.1338,Asia Pacific,Hong Kong
COMP_000293,HusbandLittle Group,hospitality,19,1622,164697511.57,26055971.11,145289769.06,36349862.65,1.329,0.867,0.3337,22.7748,Asia Pacific,Australia
COMP_000294,FinishTrade PLC,manufacturing,4,3270,726779376.41,70209831.86,770946231.52,519317159.42,0.9233,0.7623,2.0638,4.9963,Europe,Switzerland
COMP_000295,LaughFocus PLC,technology,25,592,64403195.81,5439398.94,33282394.49,18380644.05,1.9342,1.3943,1.2335,10.5562,Latin America,Brazil
COMP_000296,Oliver PLC,professional_services,35,108,52463204.38,7302783.88,66016062.95,31157775.95,1.5934,1.0828,0.8938,3.7902,Europe,Switzerland
COMP_000297,SisterBit and Sons,construction,18,2460,386146808.78,41369866.16,555527150.87,248997999.24,1.7285,1.0928,0.8123,3.3991,Europe,France
COMP_000298,"Clark, Guerrero and Moore",transportation,37,1316,223662817.22,24563766.23,367068829.56,171222228.68,2.5426,2.2446,0.8743,3.6749,Europe,Netherlands
COMP_000299,Arnold and Sons,healthcare,23,4386,624776023.44,36553708.73,761893441.06,263769585.28,2.0719,1.217,0.5295,3.0612,North America,United States
COMP_000300,AbleIssue Group,retail,42,260,44503037.57,5328676.73,31084105.49,16998249.25,2.9921,1.8802,1.2068,5.3139,Latin America,Mexico
